#	 Mean: 0.00163147
#	Variance: 1.00097
#	Standard deviation: 1.00048
#	Skewness: 0.00257273
#	Kurtosis: -0.00734403
-4.48213	1
-4.44679	0
-4.41145	1
-4.37611	1
-4.34077	1
-4.30543	0
-4.27009	0
-4.23475	3
-4.19941	0
-4.16407	1
-4.12873	5
-4.09339	0
-4.05805	3
-4.02271	6
-3.98737	5
-3.95203	9
-3.91669	6
-3.88135	7
-3.84601	10
-3.81067	13
-3.77533	12
-3.73999	11
-3.70465	14
-3.66931	19
-3.63397	27
-3.59863	21
-3.56329	29
-3.52795	24
-3.49261	31
-3.45727	26
-3.42193	40
-3.38659	42
-3.35125	52
-3.31591	51
-3.28057	51
-3.24523	52
-3.20989	76
-3.17455	102
-3.13921	97
-3.10386	111
-3.06852	129
-3.03318	135
-2.99784	166
-2.9625	169
-2.92716	181
-2.89182	221
-2.85648	218
-2.82114	247
-2.7858	306
-2.75046	365
-2.71512	353
-2.67978	394
-2.64444	405
-2.6091	499
-2.57376	548
-2.53842	554
-2.50308	631
-2.46774	650
-2.4324	698
-2.39706	796
-2.36172	838
-2.32638	933
-2.29104	1008
-2.2557	1113
-2.22036	1116
-2.18502	1258
-2.14968	1434
-2.11434	1487
-2.079	1642
-2.04366	1774
-2.00832	1876
-1.97298	1975
-1.93764	2075
-1.9023	2334
-1.86696	2442
-1.83162	2683
-1.79628	2878
-1.76094	2983
-1.7256	3129
-1.69026	3405
-1.65492	3595
-1.61958	3769
-1.58423	4119
-1.54889	4152
-1.51355	4657
-1.47821	4740
-1.44287	5019
-1.40753	5265
-1.37219	5575
-1.33685	5786
-1.30151	6095
-1.26617	6284
-1.23083	6548
-1.19549	7036
-1.16015	7205
-1.12481	7345
-1.08947	7691
-1.05413	8088
-1.01879	8385
-0.983451	8753
-0.948111	8912
-0.91277	9208
-0.87743	9335
-0.84209	9784
-0.80675	10094
-0.771409	10418
-0.736069	10515
-0.700729	11243
-0.665389	11410
-0.630048	11485
-0.594708	11678
-0.559368	12195
-0.524028	12264
-0.488687	12431
-0.453347	12732
-0.418007	13128
-0.382667	13147
-0.347327	13288
-0.311986	13431
-0.276646	13577
-0.241306	13710
-0.205966	13761
-0.170625	13888
-0.135285	14113
-0.0999449	14309
-0.0646047	14054
-0.0292644	14135
0.0060758	14126
0.041416	13864
0.0767563	14124
0.112097	13910
0.147437	14078
0.182777	13849
0.218117	13561
0.253457	13404
0.288798	13666
0.324138	13297
0.359478	13098
0.394818	13164
0.430159	12964
0.465499	12560
0.500839	12473
0.536179	12232
0.57152	11875
0.60686	11549
0.6422	11622
0.67754	10970
0.71288	10833
0.748221	10762
0.783561	10422
0.818901	10059
0.854241	9705
0.889582	9591
0.924922	9156
0.960262	8929
0.995602	8508
1.03094	8293
1.06628	8024
1.10162	7730
1.13696	7476
1.1723	7161
1.20764	6827
1.24298	6440
1.27832	6174
1.31366	5945
1.349	5672
1.38434	5362
1.41969	5185
1.45503	4922
1.49037	4692
1.52571	4424
1.56105	4225
1.59639	4121
1.63173	3770
1.66707	3624
1.70241	3329
1.73775	3122
1.77309	3024
1.80843	2695
1.84377	2557
1.87911	2432
1.91445	2299
1.94979	2117
1.98513	1966
2.02047	1827
2.05581	1667
2.09115	1602
2.12649	1441
2.16183	1399
2.19717	1270
2.23251	1176
2.26785	1144
2.30319	958
2.33853	859
2.37387	862
2.40921	781
2.44455	701
2.47989	672
2.51523	636
2.55057	569
2.58591	474
2.62125	463
2.65659	421
2.69193	357
2.72727	320
2.76261	323
2.79795	295
2.83329	262
2.86863	248
2.90398	212
2.93932	175
2.97466	162
3.01	151
3.04534	152
3.08068	140
3.11602	118
3.15136	100
3.1867	93
3.22204	69
3.25738	68
3.29272	61
3.32806	50
3.3634	54
3.39874	37
3.43408	34
3.46942	40
3.50476	21
3.5401	22
3.57544	26
3.61078	15
3.64612	18
3.68146	17
3.7168	18
3.75214	11
3.78748	13
3.82282	8
3.85816	9
3.8935	6
3.92884	8
3.96418	5
3.99952	12
4.03486	4
4.0702	6
4.10554	2
4.14088	1
4.17622	2
4.21156	3
4.2469	2
4.28224	3
4.31758	1
4.35292	2
4.38826	0
4.42361	1
4.45895	0
4.49429	1
4.52963	0
